"ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0072686" "CC" "GO:0072686" "mitotic spindle" "6/145" "177/28585" 0.000295657155039333 0.0201046865426746 0.0178431686550054 "Tubb2a/Haus8/Slc34a1/Tubb3/Tpx2/Kif11" 6
"GO:0005874" "CC" "GO:0005874" "microtubule" "9/145" "441/28585" 0.000436238810560507 0.0222481793385859 0.0197455461622124 "Tubb2a/Haus8/Mid1/Tubb3/Tpx2/Nav1/Kif11/Kif1c/Bicd1" 9
"GO:0045121" "CC" "GO:0045121" "membrane raft" "8/145" "390/28585" 0.000878714129733697 0.0303719122158721 0.0269554638861198 "Fcer1g/Mall/Fcgr2b/Slc34a1/Cd36/Ngfr/Rangrf/Hspa1a" 8
"GO:0098857" "CC" "GO:0098857" "membrane microdomain" "8/145" "391/28585" 0.000893291535760945 0.0303719122158721 0.0269554638861198 "Fcer1g/Mall/Fcgr2b/Slc34a1/Cd36/Ngfr/Rangrf/Hspa1a" 8
"GO:0031256" "CC" "GO:0031256" "leading edge membrane" "5/145" "159/28585" 0.00133241351610357 0.0388303367550182 0.0344624247774155 "Itga5/Ngfr/Scimp/Eps8l1/Pdxp" 5
"GO:0140375" "MF" "GO:0140375" "immune receptor activity" "7/142" "132/28171" 4.96816620238838e-06 0.00179847616526459 0.00153228704978926 "Fcer1g/Ifnar1/Fcgr2b/Gpr35/Ccr6/Il15ra/Il2rb" 7
"GO:0001227" "MF" "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" "8/142" "315/28171" 0.000205275959698505 0.0202311962598347 0.0172368144929676 "Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Nfatc2/Elk3/Zbtb46" 8
"GO:0001217" "MF" "GO:0001217" "DNA-binding transcription repressor activity" "8/142" "319/28171" 0.000223549129942925 0.0202311962598347 0.0172368144929676 "Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Nfatc2/Elk3/Zbtb46" 8
"GO:0005496" "MF" "GO:0005496" "steroid binding" "5/142" "120/28171" 0.000363026480834214 0.0262831172123971 0.0223930018704052 "Osbpl6/Esr1/Paqr7/Gstm1/Pgrmc2" 5
"GO:0033218" "MF" "GO:0033218" "amide binding" "9/142" "450/28171" 0.000480691817683097 0.0263423767359767 0.0224434905020098 "Mag/Fcgr2b/Pex19/Rnpep/Ffar4/Cd36/Ngfr/Tubb3/Ppih" 9
"GO:0042277" "MF" "GO:0042277" "peptide binding" "8/142" "361/28171" 0.000509382975557561 0.0263423767359767 0.0224434905020098 "Fcgr2b/Pex19/Rnpep/Ffar4/Cd36/Ngfr/Tubb3/Ppih" 8
"GO:0038024" "MF" "GO:0038024" "cargo receptor activity" "4/142" "82/28171" 0.000798024484211298 0.0361106079105613 0.0307659439307777 "Cd36/Tmprss13/Mrc1/Apobr" 4
"GO:0019205" "MF" "GO:0019205" "nucleobase-containing compound kinase activity" "3/142" "39/28171" 0.00100329376745936 0.0400243569166181 0.0341004262185784 "Adk/Ak8/Cmpk2" 3
"GO:0008242" "MF" "GO:0008242" "omega peptidase activity" "2/142" "10/28171" 0.00110564521869111 0.0400243569166181 0.0341004262185784 "Pgpep1/Ggh" 2
"GO:0140776" "MF" "GO:0140776" "protein-containing complex destabilizing activity" "2/142" "11/28171" 0.00134688067367867 0.044324618533789 0.0377642141041005 "Hspa1a/Fignl1" 2
