"ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0002237" "BP" "GO:0002237" "response to molecule of bacterial origin" "17/387" "414/28564" 5.81710566847035e-05 0.00464060274624617 0.00368982334491042 "Cd300lb/Cnr2/Pde2a/Trib1/Upf1/Cd14/Tifab/Tlr4/Ifnar1/Fcgr2b/Cd36/Sirpa/Axl/Mrc1/Cmpk2/Mapkapk2/Scimp" 17
"GO:0001818" "BP" "GO:0001818" "negative regulation of cytokine production" "14/387" "296/28564" 5.89750944717544e-05 0.00464060274624617 0.00368982334491042 "Cd200r1/Errfi1/Hmox1/Mapkbp1/Lgr4/Tnfrsf1a/Lag3/Tlr4/Fcgr2b/Ffar4/Anxa1/Sh2d1b1/Sirpa/Axl" 14
"GO:0050866" "BP" "GO:0050866" "negative regulation of cell activation" "12/387" "227/28564" 6.91222157441604e-05 0.00519907797844399 0.004133876641863 "Ccr2/Cnr2/Ctla4/Serpine2/Hmox1/Lag3/Gclc/Fcgr2b/Anxa1/Slfn1/Axl/Zbtb46" 12
"GO:0071216" "BP" "GO:0071216" "cellular response to biotic stimulus" "15/387" "345/28564" 8.37453863655913e-05 0.00575102407823342 0.00457273851293841 "Cd300lb/Pde2a/Trib1/Upf1/Cd14/Tifab/Clec7a/Tlr4/Fcgr2b/Cd36/Sirpa/Axl/Mrc1/Cmpk2/Scimp" 15
"GO:0032102" "BP" "GO:0032102" "negative regulation of response to external stimulus" "17/387" "429/28564" 8.97332345058337e-05 0.00605218619158096 0.00481219770761548 "Cnr2/Cd200r1/Ifi204/Calcrl/Trib1/Serpine2/Mapkbp1/Nt5e/Tnfrsf1a/Dusp1/Bbs2/Fcgr2b/Sema4a/Ffar4/Sh2d1b1/Sirpa/Serpinb9" 17
"GO:0072523" "BP" "GO:0072523" "purine-containing compound catabolic process" "6/387" "55/28564" 9.85038888944374e-05 0.00643775570015036 0.00511877067918815 "Pde2a/Nudt15/Xdh/Nt5e/Nudt7/Dnph1" 6
"GO:0006898" "BP" "GO:0006898" "receptor-mediated endocytosis" "13/387" "273/28564" 0.000100563300584822 0.00643775570015036 0.00511877067918815 "Pacsin1/Calcrl/Sorl1/Ifitm3/Ahi1/Itsn1/Cd14/Trf/Fcer1g/Fcgr2b/Cd36/Mrc1/Bicd1" 13
"GO:0032874" "BP" "GO:0032874" "positive regulation of stress-activated MAPK cascade" "9/387" "137/28564" 0.000109411096721769 0.00667462352824929 0.00530710837788142 "Ccr2/Nod1/Rell1/Mapkbp1/Xdh/Tlr4/Fcgr2b/Mid1/Scimp" 9
"GO:0001933" "BP" "GO:0001933" "negative regulation of protein phosphorylation" "15/387" "354/28564" 0.000111332084267859 0.00667462352824929 0.00530710837788142 "Ddit4/Pid1/Errfi1/Sorl1/Trib1/Socs4/Xdh/Dusp1/Mllt1/Ldlrad4/Jun/Slfn1/Sh2d1b1/Sirpa/Pkib" 15
"GO:0098885" "BP" "GO:0098885" "modification of postsynaptic actin cytoskeleton" "4/387" "20/28564" 0.000135360028960357 0.00730255108405836 0.00580638441615275 "Sptb/Ptk2/Itsn1/Pfn2" 4
"GO:0006979" "BP" "GO:0006979" "response to oxidative stress" "16/387" "408/28564" 0.000161771461927489 0.00820910434750231 0.00652720056391848 "Hmox1/Slc4a11/Nudt15/Foxo3/Ptgs1/Stox1/Hdac6/Gclc/Tlr4/Jun/Anxa1/Cd36/Ngfr/Sirpa/Axl/Trpm2" 16
"GO:0018108" "BP" "GO:0018108" "peptidyl-tyrosine phosphorylation" "14/387" "326/28564" 0.000163008426280824 0.00820910434750231 0.00652720056391848 "Gprc5b/Errfi1/Wee1/Socs4/Ptk2/Dyrk2/Tnfrsf1a/Tlr4/Ifnar1/Itga5/Cd36/Sh2d1b1/Ttk/Osm" 14
"GO:0034341" "BP" "GO:0034341" "response to type II interferon" "9/387" "146/28564" 0.000177378780903747 0.00835434130765636 0.00664268097786982 "Ccl9/Ifitm2/Ccl6/Ifitm3/Ifitm6/Tlr4/Ccl22/Sirpa/Mrc1" 9
"GO:0070372" "BP" "GO:0070372" "regulation of ERK1 and ERK2 cascade" "14/387" "329/28564" 0.000179163792936236 0.00835434130765636 0.00664268097786982 "Nod1/Ccl9/Errfi1/Ccl6/Dusp1/Tlr4/Jun/Ccl22/Ffar4/Cd36/Esr1/Sirpa/Scimp/Dstyk" 14
"GO:0051048" "BP" "GO:0051048" "negative regulation of secretion" "11/387" "218/28564" 0.00020671298474576 0.00940668606487632 0.0074794184588415 "Ccr2/Hmox1/Tifab/Gabbr1/Wdr41/Ptgs1/Tnfrsf1a/Ffar4/Anxa1/Osm/Ptprv" 11
"GO:2000106" "BP" "GO:2000106" "regulation of leukocyte apoptotic process" "8/387" "120/28564" 0.000237288628007598 0.0104007204500238 0.00826979235648397 "Cd3g/Adam8/Fcer1g/Hsh2d/Fcgr2b/Anxa1/Serpinb9/Axl" 8
"GO:0009151" "BP" "GO:0009151" "purine deoxyribonucleotide metabolic process" "4/387" "23/28564" 0.000239571797498563 0.0104007204500238 0.00826979235648397 "Nudt15/Xdh/Adk/Dnph1" 4
"GO:1903209" "BP" "GO:1903209" "positive regulation of oxidative stress-induced cell death" "4/387" "23/28564" 0.000239571797498563 0.0104007204500238 0.00826979235648397 "Foxo3/Hdac6/Tlr4/Trpm2" 4
"GO:0006911" "BP" "GO:0006911" "phagocytosis, engulfment" "6/387" "65/28564" 0.000250519163803208 0.0107523963827809 0.00854941596089178 "Clec7a/Fcer1g/Fcgr2b/Elmo1/Cd36/Sirpa" 6
"GO:0000302" "BP" "GO:0000302" "response to reactive oxygen species" "10/387" "191/28564" 0.000297153205368357 0.0119398686880456 0.00949359568774829 "Hmox1/Nudt15/Foxo3/Hdac6/Jun/Anxa1/Cd36/Sirpa/Axl/Trpm2" 10
"GO:0062197" "BP" "GO:0062197" "cellular response to chemical stress" "14/387" "347/28564" 0.000308194913164679 0.0119530648110561 0.00950408815293202 "Hmox1/Slc4a11/Tifab/Foxo3/Stox1/Hdac6/Tlr4/Jun/Anxa1/Cd36/Ngfr/Sirpa/Axl/Trpm2" 14
"GO:0045926" "BP" "GO:0045926" "negative regulation of growth" "12/387" "267/28564" 0.000313282882634739 0.0119530648110561 0.00950408815293202 "Trim40/Serpine2/Ptk2/Tcf7l2/Rrad/Bbs2/Bcl11a/Mag/Sema4a/Hspa1a/Trim46/Dcbld2" 12
"GO:0042060" "BP" "GO:0042060" "wound healing" "15/387" "392/28564" 0.000333514230452122 0.0123498357688006 0.0098195675900919 "Ccr2/Clec10a/Serpine2/Hmox1/Ptk2/Clec7a/F13a1/Tlr4/Fcer1g/Pear1/Anxa1/Cd36/Axl/Dcbld2/Elk3" 15
"GO:0050771" "BP" "GO:0050771" "negative regulation of axonogenesis" "6/387" "70/28564" 0.000375748005733432 0.013646155938992 0.0108502941331729 "Ptk2/Trak2/Bcl11a/Mag/Sema4a/Trim46" 6
"GO:1902105" "BP" "GO:1902105" "regulation of leukocyte differentiation" "14/387" "359/28564" 0.000432881170109673 0.0148768156055208 0.0118288128764268 "Ccr2/Ctla4/Ccl9/Trib1/Adam8/Zfp36l2/Lag3/Jun/Anxa1/Pira6/Tmem64/Axl/Il15ra/Zbtb46" 14
"GO:0010977" "BP" "GO:0010977" "negative regulation of neuron projection development" "9/387" "165/28564" 0.000439106489649595 0.0148768156055208 0.0118288128764268 "Ptk2/Cyth2/Trak2/Bcl11a/Mag/Sema4a/Ngfr/Trim46/Il15ra" 9
"GO:0010721" "BP" "GO:0010721" "negative regulation of cell development" "13/387" "318/28564" 0.000442583210989459 0.0148768156055208 0.0118288128764268 "Ctla4/Sorl1/Trib1/Ptk2/Trak2/Lag3/Bcl11a/Mag/Sema4a/Anxa1/Pira6/Trim46/Zbtb46" 13
"GO:0051090" "BP" "GO:0051090" "regulation of DNA-binding transcription factor activity" "16/387" "447/28564" 0.000445083442791593 0.0148768156055208 0.0118288128764268 "Nod1/Trim40/Trib1/Hmox1/Tcf7l2/Rhebl1/Lrrfip2/Thap11/Adam8/Tlr4/Fcgr2b/Cd36/Esr1/Bhlhe40/Hspa1a/Trim13" 16
"GO:1903706" "BP" "GO:1903706" "regulation of hemopoiesis" "16/387" "447/28564" 0.000445083442791593 0.0148768156055208 0.0118288128764268 "Ccr2/Ctla4/Ccl9/Trib1/Foxo3/Adam8/Zfp36l2/Lag3/Jun/Anxa1/Pira6/Tmem64/Axl/Hspa1a/Il15ra/Zbtb46" 16
"GO:0042326" "BP" "GO:0042326" "negative regulation of phosphorylation" "15/387" "405/28564" 0.00046876234809392 0.0152370397122615 0.0121152332815189 "Ddit4/Pid1/Errfi1/Sorl1/Trib1/Socs4/Xdh/Dusp1/Mllt1/Ldlrad4/Jun/Slfn1/Sh2d1b1/Sirpa/Pkib" 15
"GO:0002696" "BP" "GO:0002696" "positive regulation of leukocyte activation" "15/387" "408/28564" 0.000505908476301082 0.015969400458366 0.0126975459520138 "Cd209a/Lgals8/Cd300lb/Ccr2/Adam8/Vav3/Clec7a/Tlr4/Fcer1g/Adk/Anxa1/Sirpa/Axl/Il15ra/Nfatc2" 15
"GO:0099024" "BP" "GO:0099024" "plasma membrane invagination" "6/387" "74/28564" 0.000507367766747132 0.015969400458366 0.0126975459520138 "Clec7a/Fcer1g/Fcgr2b/Elmo1/Cd36/Sirpa" 6
"GO:0010507" "BP" "GO:0010507" "negative regulation of autophagy" "6/387" "75/28564" 0.000545278811506757 0.0168812956644346 0.0134226095705676 "Hmox1/Ptk2/Mtmr9/Bmf/Foxk2/Slc7a5" 6
"GO:0042594" "BP" "GO:0042594" "response to starvation" "10/387" "210/28564" 0.00062583918055806 0.0185214294731377 0.0147267082721909 "Ifi204/Mios/Wipi2/Tcf7l2/Foxo3/Bmf/Jun/Pik3c2b/Slc34a1/Foxk2" 10
"GO:0048806" "BP" "GO:0048806" "genitalia development" "5/387" "51/28564" 0.000626395107847502 0.0185214294731377 0.0147267082721909 "Tcf7l2/Tifab/Lgr4/Esr1/Axl" 5
"GO:0001558" "BP" "GO:0001558" "regulation of cell growth" "16/387" "464/28564" 0.000664356124369335 0.0190096445586589 0.0151148965137617 "Trim40/Extl3/Serpine2/Ptk2/Shtn1/Rrad/Jade1/Bcl11a/Mag/Sema4a/Slc44a4/Dnph1/Hspa1a/Trim46/Dcbld2/Limk1" 16
"GO:0002262" "BP" "GO:0002262" "myeloid cell homeostasis" "10/387" "214/28564" 0.000723785406880197 0.0204010259834814 0.0162212079012506 "Hba-a1/Ccr2/Hmox1/Hbb-b1/Foxo3/Fcer1g/Fcgr2b/Anxa1/Axl/Hspa1a" 10
"GO:0043523" "BP" "GO:0043523" "regulation of neuron apoptotic process" "12/387" "294/28564" 0.000736873717345695 0.0206160891141829 0.0163922083086727 "Hmox1/Itsn1/Nsmf/Thap11/Adam8/Tnfrsf1a/Gclc/Jun/Mag/Ngfr/Esr1/Axl" 12
"GO:0098792" "BP" "GO:0098792" "xenophagy" "3/387" "14/28564" 0.00080388119410185 0.022001878769005 0.0174940735833149 "Lgals8/Nod1/Wipi2" 3
"GO:1990868" "BP" "GO:1990868" "response to chemokine" "6/387" "81/28564" 0.000821188655540019 0.0221544967998189 0.0176154228139524 "Ccr2/Ccl9/Ccl6/Dusp1/Ccl22/Gpr35" 6
"GO:0031345" "BP" "GO:0031345" "negative regulation of cell projection organization" "10/387" "219/28564" 0.000863647307071452 0.0228625986805581 0.0181784468418634 "Ptk2/Cyth2/Trak2/Pfn2/Bcl11a/Mag/Sema4a/Ngfr/Trim46/Il15ra" 10
"GO:0043254" "BP" "GO:0043254" "regulation of protein-containing complex assembly" "15/387" "435/28564" 0.000969345141346058 0.0247243080062308 0.0196587240616408 "Sptb/Tfip11/Sorl1/Bmf/Pfn2/Hdac6/Baiap2l1/Ldlrad4/Tlr4/Cd36/Esr1/Rangrf/Stxbp6/Hspa1a/Lefty1" 15
"GO:0030099" "BP" "GO:0030099" "myeloid cell differentiation" "16/387" "482/28564" 0.000991241764484541 0.0247243080062308 0.0196587240616408 "Hba-a1/Ccl9/Ifi204/Trib1/Hbb-b1/Tifab/Foxo3/Adam8/Trf/Tlr4/Fcer1g/Jun/Pira6/Tmem64/Hspa1a/Zbtb46" 16
"GO:0009170" "BP" "GO:0009170" "purine deoxyribonucleoside monophosphate metabolic process" "3/387" "15/28564" 0.000994792375326065 0.0247243080062308 0.0196587240616408 "Xdh/Adk/Dnph1" 3
"GO:0046085" "BP" "GO:0046085" "adenosine metabolic process" "3/387" "15/28564" 0.000994792375326065 0.0247243080062308 0.0196587240616408 "Xdh/Nt5e/Adk" 3
"GO:1904646" "BP" "GO:1904646" "cellular response to amyloid-beta" "4/387" "33/28564" 0.000994994656327 0.0247243080062308 0.0196587240616408 "Tlr4/Fcgr2b/Cd36/Ngfr" 4
"GO:0031331" "BP" "GO:0031331" "positive regulation of cellular catabolic process" "15/387" "438/28564" 0.00103802390597608 0.0256249430906645 0.0203748345631219 "Nod1/Mex3d/Cpt1a/Trib1/Hmox1/Socs4/Upf1/Ptk2/Foxo3/Aurka/Adam8/Zfp36l2/Gclc/Hspa1a/Trim13" 15
"GO:0071887" "BP" "GO:0071887" "leukocyte apoptotic process" "8/387" "152/28564" 0.00113960768465931 0.0275916552881936 0.0219386013787652 "Cd3g/Adam8/Fcer1g/Hsh2d/Fcgr2b/Anxa1/Serpinb9/Axl" 8
"GO:0030166" "BP" "GO:0030166" "proteoglycan biosynthetic process" "5/387" "60/28564" 0.00131868578715281 0.0311292263629759 0.0247513852022826 "Extl3/Tcf7l2/Csgalnact2/Hs3st1/B3gat2" 5
"GO:0051225" "BP" "GO:0051225" "spindle assembly" "7/387" "123/28564" 0.00146942723795577 0.033841626083896 0.0269080610390746 "Arhgef10/Ccnb2/Aurka/Haus8/Hspa1a/Tpx2/Kif11" 7
"GO:0070542" "BP" "GO:0070542" "response to fatty acid" "4/387" "37/28564" 0.00153900452451526 0.0346736260701195 0.0275695985892593 "Pid1/Foxo3/Tlr4/Cd36" 4
"GO:0000280" "BP" "GO:0000280" "nuclear division" "15/387" "456/28564" 0.0015422740746042 0.0346736260701195 0.0275695985892593 "Arhgef10/Rec8/Ccnb2/Ncaph/Cdca5/Aurka/Esr1/Ttk/Hspa1a/Tpx2/Osm/Kif11/Cenpk/Pdxp/Fignl1" 15
"GO:0140014" "BP" "GO:0140014" "mitotic nuclear division" "11/387" "280/28564" 0.00164002981382065 0.0364808353664281 0.0290065418949652 "Arhgef10/Ncaph/Cdca5/Aurka/Esr1/Ttk/Hspa1a/Tpx2/Kif11/Cenpk/Pdxp" 11
"GO:0044342" "BP" "GO:0044342" "type B pancreatic cell proliferation" "4/387" "38/28564" 0.00170187898440515 0.0365783279220549 0.0290840599087615 "Errfi1/Sgpp2/Adk/Ptprv" 4
"GO:0070555" "BP" "GO:0070555" "response to interleukin-1" "6/387" "94/28564" 0.00177917000673469 0.0374176242615446 0.0297513989153705 "Ccl9/Ccl6/Upf1/Ccl22/Anxa1/Sirpa" 6
"GO:0002699" "BP" "GO:0002699" "positive regulation of immune effector process" "12/387" "327/28564" 0.00182121491053009 0.0377952127311657 0.0300516260251148 "Gprc5b/Ccr2/Nod1/Hmox1/Lag3/Tlr4/Fcer1g/Anxa1/Cd36/Sh2d1b1/Mapkapk2/Scimp" 12
"GO:0016358" "BP" "GO:0016358" "dendrite development" "12/387" "327/28564" 0.00182121491053009 0.0377952127311657 0.0300516260251148 "Pacsin1/Wls/Itsn1/Cyth2/Dip2a/Nsmf/Trak2/Rapgef4/Hdac6/Bcl11a/Fcgr2b/Ngfr" 12
"GO:1904645" "BP" "GO:1904645" "response to amyloid-beta" "4/387" "39/28564" 0.00187633986233896 0.0385368703761865 0.0306413308204116 "Tlr4/Fcgr2b/Cd36/Ngfr" 4
"GO:1901879" "BP" "GO:1901879" "regulation of protein depolymerization" "6/387" "95/28564" 0.00187784800557808 0.0385368703761865 0.0306413308204116 "Sptb/Lima1/Hdac6/Mid1/Tpx2/Pdxp" 6
"GO:0046486" "BP" "GO:0046486" "glycerolipid metabolic process" "13/387" "374/28564" 0.00193011492668724 0.038990774344748 0.031002237700644 "Cpt1a/Sorl1/Socs4/Lpcat2/Tcf7l2/Mtmr9/Lclat1/Pik3c2b/Cish/Esr1/Pcyt1a/Apobr/Dgkh" 13
"GO:0048640" "BP" "GO:0048640" "negative regulation of developmental growth" "7/387" "129/28564" 0.00193044077375374 0.038990774344748 0.031002237700644 "Ptk2/Tcf7l2/Bbs2/Bcl11a/Mag/Sema4a/Trim46" 7
"GO:0070663" "BP" "GO:0070663" "regulation of leukocyte proliferation" "11/387" "287/28564" 0.00198981464914953 0.0399762230310521 0.0317857849609385 "Cd209a/Ccr2/Ctla4/Ptk2/Vav3/Tlr4/Adk/Fcgr2b/Anxa1/Slfn1/Nfatc2" 11
"GO:1903052" "BP" "GO:1903052" "positive regulation of proteolysis involved in protein catabolic process" "7/387" "131/28564" 0.00210669176002485 0.0418788146190203 0.0332985683731352 "Trib1/Socs4/Ptk2/Aurka/Tmem259/Gclc/Hspa1a" 7
"GO:1990845" "BP" "GO:1990845" "adaptive thermogenesis" "8/387" "168/28564" 0.00214628776291759 0.0420662015980645 0.0334475629946569 "Ccr2/Sorl1/Lgr4/Tlr4/Ckb/Ffar4/Cd36/Elovl6" 8
"GO:0050777" "BP" "GO:0050777" "negative regulation of immune response" "9/387" "207/28564" 0.00216066801959876 0.0420662015980645 0.0334475629946569 "Ccr2/Ctla4/Ifi204/Hmox1/Wdr41/Fcgr2b/Anxa1/Sh2d1b1/Serpinb9" 9
"GO:0009895" "BP" "GO:0009895" "negative regulation of catabolic process" "12/387" "336/28564" 0.00227811487398865 0.0428374852993906 0.034060823978697 "Ddit4/Trim40/Sorl1/Serpine2/Hmox1/Dffb/Ptk2/Mtmr9/Bmf/Mapkapk2/Foxk2/Slc7a5" 12
"GO:0045807" "BP" "GO:0045807" "positive regulation of endocytosis" "7/387" "133/28564" 0.00229512866182853 0.0428374852993906 0.034060823978697 "Ahi1/Itsn1/Cd14/Trf/Cd36/Axl/Bicd1" 7
"GO:1902882" "BP" "GO:1902882" "regulation of response to oxidative stress" "6/387" "99/28564" 0.00231451948528765 0.0428374852993906 0.034060823978697 "Foxo3/Stox1/Hdac6/Tlr4/Cd36/Trpm2" 6
"GO:0006887" "BP" "GO:0006887" "exocytosis" "13/387" "382/28564" 0.00231917365538707 0.0428374852993906 0.034060823978697 "Ccr2/Ncs1/Scamp1/Hmox1/Itsn1/Pfn2/Rapgef4/Wdr41/Doc2g/Cacnb4/Fcer1g/Anxa1/Myo1f" 13
"GO:0051402" "BP" "GO:0051402" "neuron apoptotic process" "12/387" "337/28564" 0.00233419526177974 0.0428374852993906 0.034060823978697 "Hmox1/Itsn1/Nsmf/Thap11/Adam8/Tnfrsf1a/Gclc/Jun/Mag/Ngfr/Esr1/Axl" 12
"GO:0006625" "BP" "GO:0006625" "protein targeting to peroxisome" "3/387" "20/28564" 0.00237040890324931 0.0428374852993906 0.034060823978697 "Pex1/Pex26/Pex19" 3
"GO:0032252" "BP" "GO:0032252" "secretory granule localization" "3/387" "20/28564" 0.00237040890324931 0.0428374852993906 0.034060823978697 "Tcf7l2/Trim46/Kif1c" 3
"GO:0072662" "BP" "GO:0072662" "protein localization to peroxisome" "3/387" "20/28564" 0.00237040890324931 0.0428374852993906 0.034060823978697 "Pex1/Pex26/Pex19" 3
"GO:0072663" "BP" "GO:0072663" "establishment of protein localization to peroxisome" "3/387" "20/28564" 0.00237040890324931 0.0428374852993906 0.034060823978697 "Pex1/Pex26/Pex19" 3
"GO:0030261" "BP" "GO:0030261" "chromosome condensation" "4/387" "42/28564" 0.00247336769726663 0.0438587314205448 0.0348728343973397 "Dffb/Ncaph/Cdca5/H1f0" 4
