"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060221","BP","GO:0060221","retinal rod cell differentiation","3/74","25/28905",3.55745233036844e-05,0.00637694659151304,0.0044145201757823,"Rpgrip1/Samd11/Ahi1",3
"GO:0030595","BP","GO:0030595","leukocyte chemotaxis","6/74","242/28905",3.72664110352314e-05,0.00637694659151304,0.0044145201757823,"Fcer1g/Ccl22/Ccr2/Ccl9/Trpm2/Gpr35",6
"GO:0030505","BP","GO:0030505","inorganic diphosphate transport","2/74","4/28905",3.86661873552563e-05,0.00637694659151304,0.0044145201757823,"Slc34a1/Ank",2
"GO:0097529","BP","GO:0097529","myeloid leukocyte migration","6/74","255/28905",4.98540951234989e-05,0.00637934920302496,0.00441618341332737,"Fcer1g/Ccl22/Ccr2/Cd200r1/Ccl9/Gpr35",6
"GO:0050896","BP","GO:0050896","response to stimulus","43/74","10222/28905",5.37455428859205e-05,0.00637934920302496,0.00441618341332737,"Lmtk2/Fcer1g/Rpgrip1/Cd209a/Hba-a1/Ccl22/Mag/Hsh2d/Rgs18/Itga5/Ggh/Cish/Pid1/Ffar4/Gprc5b/Slc34a1/Ccr2/Pacsin1/Cd300lb/Clec10a/Cd200r1/Ccl9/Gm14137/Sh2d1b1/Clec4a1/Ifi204/Tpsb2/Trim40/Errfi1/Tmem64/Chaf1b/Ank/Mid1/Rgs13/Paqr7/Mrc1/Rec8/Slc15a2/Hmox1/Ahi1/Ttk/Trpm2/Gpr35",43
"GO:1990868","BP","GO:1990868","response to chemokine","4/74","80/28905",5.40189038392075e-05,0.00637934920302496,0.00441618341332737,"Ccl22/Ccr2/Ccl9/Gpr35",4
"GO:1990869","BP","GO:1990869","cellular response to chemokine","4/74","80/28905",5.40189038392075e-05,0.00637934920302496,0.00441618341332737,"Ccl22/Ccr2/Ccl9/Gpr35",4
"GO:0016043","BP","GO:0016043","cellular component organization","32/74","6506/28905",5.73889251511305e-05,0.00637934920302496,0.00441618341332737,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Mag/Itga5/Klhl41/Pid1/Gprc5b/Haus8/Pacsin1/Frmd5/Gm14137/Sptb/Ifi204/Trim40/Trappc10/Slc44a4/Chaf1b/Arhgef10/Mid1/Dnph1/Fam174b/Lima1/Krt80/Rec8/Tpx2/Ahi1/Ccnb2/Ttk/Trpm2/Gpr35",32
"GO:0048468","BP","GO:0048468","cell development","21/74","3308/28905",5.7417402175301e-05,0.00637934920302496,0.00441618341332737,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Hba-a1/Mag/Klhl41/Gprc5b/Ccr2/Pacsin1/Pira6/Ccl9/Sptb/Ifi204/Tmem64/Arhgef10/Paqr7/Samd11/Rec8/Ahi1/Trpm2",21
"GO:1901880","BP","GO:1901880","negative regulation of protein depolymerization","4/74","82/28905",5.95088545058299e-05,0.00637934920302496,0.00441618341332737,"Sptb/Mid1/Lima1/Tpx2",4
"GO:0050789","BP","GO:0050789","regulation of biological process","49/74","12570/28905",6.63335580536906e-05,0.00670114481209725,0.00463895040507518,"Lmtk2/Fcer1g/Bcl11a/Cd209a/Ccl22/Mag/Hsh2d/Rgs18/Itga5/Cish/Klhl41/Pid1/Ffar4/Gprc5b/Slc34a1/Ccr2/Pacsin1/Cd300lb/Pira6/Osbpl6/Cd200r1/Ccl9/Frmd5/Gm14137/Sh2d1b1/Sptb/Ifi204/Trim40/Errfi1/Slc44a4/Tmem64/Arhgef10/Ank/Mid1/Dnph1/Rgs13/Lima1/Zfp273/Zfp74/Mex3d/Samd11/Slc15a2/Hmox1/Tpx2/Ahi1/Ccnb2/Ttk/Trpm2/Gpr35",49
"GO:0090594","BP","GO:0090594","inflammatory response to wounding","3/74","31/28905",6.87617471390576e-05,0.00670114481209725,0.00463895040507518,"Ccr2/Clec10a/Hmox1",3
"GO:0050900","BP","GO:0050900","leukocyte migration","7/74","402/28905",7.71479310356549e-05,0.00674864568274509,0.00467183347047848,"Fcer1g/Ccl22/Ccr2/Cd200r1/Ccl9/Trpm2/Gpr35",7
"GO:0030154","BP","GO:0030154","cell differentiation","26/74","4775/28905",7.86922304424567e-05,0.00674864568274509,0.00467183347047848,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Hba-a1/Mag/Itga5/Klhl41/Ffar4/Rbm45/Gprc5b/Ccr2/Pacsin1/Pira6/Ccl9/Sptb/Ifi204/Errfi1/Tmem64/Arhgef10/Krt80/Paqr7/Samd11/Rec8/Ahi1/Trpm2",26
"GO:0048869","BP","GO:0048869","cellular developmental process","26/74","4775/28905",7.86922304424567e-05,0.00674864568274509,0.00467183347047848,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Hba-a1/Mag/Itga5/Klhl41/Ffar4/Rbm45/Gprc5b/Ccr2/Pacsin1/Pira6/Ccl9/Sptb/Ifi204/Errfi1/Tmem64/Arhgef10/Krt80/Paqr7/Samd11/Rec8/Ahi1/Trpm2",26
"GO:0051128","BP","GO:0051128","regulation of cellular component organization","18/74","2632/28905",8.77860049442052e-05,0.00721565435149784,0.00499512599941671,"Fcer1g/Bcl11a/Mag/Gprc5b/Pacsin1/Gm14137/Sptb/Ifi204/Trim40/Slc44a4/Arhgef10/Mid1/Dnph1/Lima1/Tpx2/Ahi1/Ttk/Trpm2",18
"GO:0043242","BP","GO:0043242","negative regulation of protein-containing complex disassembly","4/74","92/28905",9.32484434044836e-05,0.00721565435149784,0.00499512599941671,"Sptb/Mid1/Lima1/Tpx2",4
"GO:0050794","BP","GO:0050794","regulation of cellular process","47/74","11938/28905",9.42342919038897e-05,0.00721565435149784,0.00499512599941671,"Lmtk2/Fcer1g/Bcl11a/Cd209a/Ccl22/Mag/Hsh2d/Rgs18/Itga5/Cish/Klhl41/Pid1/Ffar4/Gprc5b/Slc34a1/Ccr2/Pacsin1/Cd300lb/Pira6/Cd200r1/Ccl9/Frmd5/Gm14137/Sh2d1b1/Sptb/Ifi204/Trim40/Errfi1/Slc44a4/Tmem64/Arhgef10/Mid1/Dnph1/Rgs13/Lima1/Zfp273/Zfp74/Mex3d/Samd11/Slc15a2/Hmox1/Tpx2/Ahi1/Ccnb2/Ttk/Trpm2/Gpr35",47
"GO:0006950","BP","GO:0006950","response to stress","23/74","3980/28905",9.86403954565811e-05,0.00729258647789344,0.00504838321574517,"Fcer1g/Ccl22/Mag/Ffar4/Gprc5b/Slc34a1/Ccr2/Clec10a/Cd200r1/Ccl9/Sh2d1b1/Clec4a1/Ifi204/Tpsb2/Trim40/Errfi1/Chaf1b/Mid1/Mrc1/Rec8/Slc15a2/Hmox1/Trpm2",23
"GO:0071840","BP","GO:0071840","cellular component organization or biogenesis","32/74","6717/28905",0.000109802521718904,0.00760843942712998,0.00526703632769701,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Mag/Itga5/Klhl41/Pid1/Gprc5b/Haus8/Pacsin1/Frmd5/Gm14137/Sptb/Ifi204/Trim40/Trappc10/Slc44a4/Chaf1b/Arhgef10/Mid1/Dnph1/Fam174b/Lima1/Krt80/Rec8/Tpx2/Ahi1/Ccnb2/Ttk/Trpm2/Gpr35",32
"GO:1901879","BP","GO:1901879","regulation of protein depolymerization","4/74","96/28905",0.00011001008500048,0.00760843942712998,0.00526703632769701,"Sptb/Mid1/Lima1/Tpx2",4
"GO:0032501","BP","GO:0032501","multicellular organismal process","39/74","9138/28905",0.000132556979606073,0.0088813176336069,0.00614820201462379,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Cd209a/Hba-a1/Mag/Hsh2d/Mall/Itga5/Ffar4/Rbm45/Gprc5b/Slc34a1/Ccr2/Pacsin1/Cd300lb/Pira6/Clec10a/Cd200r1/Ccl9/Sh2d1b1/Ifi204/Errfi1/Tmem64/Arhgef10/Ank/Lima1/Krt80/Paqr7/Samd11/Rec8/Slc15a2/Hmox1/Ahi1/Ccnb2/Ttk/Trpm2/Gpr35",39
"GO:0048871","BP","GO:0048871","multicellular organismal-level homeostasis","10/74","963/28905",0.000167455303840808,0.0107477138231953,0.00744023786857099,"Fcer1g/Hba-a1/Ffar4/Ccr2/Errfi1/Tmem64/Ank/Hmox1/Ccnb2/Trpm2",10
"GO:0065007","BP","GO:0065007","biological regulation","49/74","12967/28905",0.000170439491599179,0.0107477138231953,0.00744023786857099,"Lmtk2/Fcer1g/Bcl11a/Cd209a/Ccl22/Mag/Hsh2d/Rgs18/Itga5/Cish/Klhl41/Pid1/Ffar4/Gprc5b/Slc34a1/Ccr2/Pacsin1/Cd300lb/Pira6/Osbpl6/Cd200r1/Ccl9/Frmd5/Gm14137/Sh2d1b1/Sptb/Ifi204/Trim40/Errfi1/Slc44a4/Tmem64/Arhgef10/Ank/Mid1/Dnph1/Rgs13/Lima1/Zfp273/Zfp74/Mex3d/Samd11/Slc15a2/Hmox1/Tpx2/Ahi1/Ccnb2/Ttk/Trpm2/Gpr35",49
"GO:0071674","BP","GO:0071674","mononuclear cell migration","5/74","203/28905",0.000176811529633611,0.0108309691295561,0.0074978723844629,"Ccl22/Ccr2/Cd200r1/Ccl9/Trpm2",5
"GO:0006996","BP","GO:0006996","organelle organization","21/74","3584/28905",0.000181944679564487,0.0108358164718406,0.00750122801713238,"Rpgrip1/Klhl41/Pid1/Haus8/Pacsin1/Frmd5/Gm14137/Sptb/Trappc10/Arhgef10/Mid1/Fam174b/Lima1/Krt80/Rec8/Tpx2/Ahi1/Ccnb2/Ttk/Trpm2/Gpr35",21
"GO:0051239","BP","GO:0051239","regulation of multicellular organismal process","20/74","3329/28905",0.000194464309689082,0.0109901880166128,0.00760809362893952,"Fcer1g/Bcl11a/Cd209a/Mag/Itga5/Ffar4/Gprc5b/Ccr2/Cd300lb/Pira6/Cd200r1/Ccl9/Sh2d1b1/Ifi204/Errfi1/Tmem64/Ank/Hmox1/Ahi1/Gpr35",20
"GO:0072676","BP","GO:0072676","lymphocyte migration","4/74","112/28905",0.000199426405509071,0.0109901880166128,0.00760809362893952,"Ccl22/Ccr2/Cd200r1/Ccl9",4
"GO:0051129","BP","GO:0051129","negative regulation of cellular component organization","9/74","799/28905",0.000199914800675326,0.0109901880166128,0.00760809362893952,"Bcl11a/Mag/Pacsin1/Sptb/Ifi204/Mid1/Lima1/Tpx2/Ttk",9
"GO:0060326","BP","GO:0060326","cell chemotaxis","6/74","334/28905",0.000217816384686951,0.0116749582192206,0.00808213427391055,"Fcer1g/Ccl22/Ccr2/Ccl9/Trpm2/Gpr35",6
"GO:0060219","BP","GO:0060219","camera-type eye photoreceptor cell differentiation","3/74","46/28905",0.000225899961447178,0.0117449589424577,0.00813059314064481,"Rpgrip1/Samd11/Ahi1",3
"GO:0032763","BP","GO:0032763","regulation of mast cell cytokine production","2/74","9/28905",0.000230078486745906,0.0117449589424577,0.00813059314064481,"Fcer1g/Hmox1",2
"GO:0042462","BP","GO:0042462","eye photoreceptor cell development","3/74","48/28905",0.00025644546274909,0.012786490049629,0.00885160593577029,"Rpgrip1/Samd11/Ahi1",3
"GO:0051051","BP","GO:0051051","negative regulation of transport","7/74","497/28905",0.000283804065911425,0.0136797251009407,0.0094699589514564,"Pid1/Ffar4/Ccr2/Pacsin1/Hmox1/Ahi1/Gpr35",7
"GO:0032762","BP","GO:0032762","mast cell cytokine production","2/74","10/28905",0.000287121095868625,0.0136797251009407,0.0094699589514564,"Fcer1g/Hmox1",2
"GO:0042592","BP","GO:0042592","homeostatic process","14/74","1903/28905",0.000296818046001153,0.0137959897962453,0.00955044462524834,"Fcer1g/Hba-a1/Ckb/Ffar4/Gprc5b/Slc34a1/Ccr2/Errfi1/Tmem64/Ank/Lima1/Hmox1/Ccnb2/Trpm2",14
"GO:0051225","BP","GO:0051225","spindle assembly","4/74","125/28905",0.000303484900678245,0.0137959897962453,0.00955044462524834,"Haus8/Arhgef10/Tpx2/Ccnb2",4
"GO:0002682","BP","GO:0002682","regulation of immune system process","13/74","1680/28905",0.000310363612640817,0.0137959897962453,0.00955044462524834,"Fcer1g/Cd209a/Gprc5b/Ccr2/Cd300lb/Pira6/Cd200r1/Ccl9/Sh2d1b1/Ifi204/Tmem64/Slc15a2/Hmox1",13
"GO:0097435","BP","GO:0097435","supramolecular fiber organization","9/74","850/28905",0.000315300139932844,0.0137959897962453,0.00955044462524834,"Klhl41/Pacsin1/Gm14137/Sptb/Arhgef10/Mid1/Lima1/Krt80/Tpx2",9
"GO:0009605","BP","GO:0009605","response to external stimulus","18/74","2932/28905",0.000340549419260357,0.0140311047561984,0.00971320586520017,"Fcer1g/Hba-a1/Ccl22/Ffar4/Gprc5b/Slc34a1/Ccr2/Cd300lb/Cd200r1/Ccl9/Sh2d1b1/Clec4a1/Ifi204/Trim40/Mrc1/Slc15a2/Trpm2/Gpr35",18
"GO:0051261","BP","GO:0051261","protein depolymerization","4/74","129/28905",0.000342111537900421,0.0140311047561984,0.00971320586520017,"Sptb/Mid1/Lima1/Tpx2",4
"GO:0002887","BP","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","2/74","11/28905",0.000350343841931731,0.0140311047561984,0.00971320586520017,"Ccr2/Hmox1",2
"GO:1904383","BP","GO:1904383","response to sodium phosphate","2/74","11/28905",0.000350343841931731,0.0140311047561984,0.00971320586520017,"Slc34a1/Ank",2
"GO:0048856","BP","GO:0048856","anatomical structure development","30/74","6478/28905",0.000353395362329623,0.0140311047561984,0.00971320586520017,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Hba-a1/Mag/Mall/Itga5/Klhl41/Rbm45/Gprc5b/Ccr2/Pacsin1/Pira6/Ccl9/Gm14137/Sptb/Ifi204/Errfi1/Tmem64/Arhgef10/Ank/Krt80/Paqr7/Samd11/Rec8/Hmox1/Ahi1/Ccnb2/Trpm2",30
"GO:0048247","BP","GO:0048247","lymphocyte chemotaxis","3/74","54/28905",0.000363737294160894,0.0141791410669265,0.00981568583285857,"Ccl22/Ccr2/Ccl9",3
"GO:0001817","BP","GO:0001817","regulation of cytokine production","9/74","872/28905",0.000379830571605211,0.0145420847414567,0.0100669380820178,"Fcer1g/Ffar4/Gprc5b/Ccr2/Cd200r1/Sh2d1b1/Ifi204/Errfi1/Hmox1",9
"GO:0043300","BP","GO:0043300","regulation of leukocyte degranulation","3/74","56/28905",0.000405009822584634,0.0150257497516027,0.0104017611693636,"Fcer1g/Ccr2/Hmox1",3
"GO:0043244","BP","GO:0043244","regulation of protein-containing complex disassembly","4/74","135/28905",0.000406480170519104,0.0150257497516027,0.0104017611693636,"Sptb/Mid1/Lima1/Tpx2",4
"GO:0043301","BP","GO:0043301","negative regulation of leukocyte degranulation","2/74","12/28905",0.000419715565671397,0.0152520368271097,0.010558411197086,"Ccr2/Hmox1",2
"GO:0050793","BP","GO:0050793","regulation of developmental process","17/74","2724/28905",0.000427815626342459,0.0152872783813039,0.0105828075989977,"Bcl11a/Mag/Itga5/Klhl41/Ffar4/Gprc5b/Ccr2/Pacsin1/Pira6/Ccl9/Gm14137/Ifi204/Errfi1/Tmem64/Ank/Hmox1/Ahi1",17
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","7/74","534/28905",0.000436572379728394,0.0153444456088144,0.0106223823195347,"Gm14137/Sptb/Arhgef10/Mid1/Lima1/Tpx2/Trpm2",7
"GO:0030316","BP","GO:0030316","osteoclast differentiation","4/74","139/28905",0.000453924750532648,0.0156970107280967,0.0108664498854165,"Fcer1g/Pira6/Ccl9/Tmem64",4
"GO:0032502","BP","GO:0032502","developmental process","31/74","6904/28905",0.000466259288205159,0.0158676176811406,0.0109845546594699,"Lmtk2/Fcer1g/Bcl11a/Rpgrip1/Hba-a1/Mag/Mall/Itga5/Klhl41/Ffar4/Rbm45/Gprc5b/Ccr2/Pacsin1/Pira6/Ccl9/Gm14137/Sptb/Ifi204/Errfi1/Tmem64/Arhgef10/Ank/Krt80/Paqr7/Samd11/Rec8/Hmox1/Ahi1/Ccnb2/Trpm2",31
"GO:0006828","BP","GO:0006828","manganese ion transport","2/74","13/28905",0.000495205223118502,0.0165893749744698,0.01148420007561,"Slc41a2/Trpm2",2
"GO:0002521","BP","GO:0002521","leukocyte differentiation","8/74","722/28905",0.000514465015703783,0.0166565956859411,0.0115307344448041,"Fcer1g/Bcl11a/Ccr2/Pira6/Ccl9/Ifi204/Tmem64/Trpm2",8
"GO:0051094","BP","GO:0051094","positive regulation of developmental process","12/74","1542/28905",0.000516430712516074,0.0166565956859411,0.0115307344448041,"Bcl11a/Mag/Itga5/Ffar4/Gprc5b/Ccr2/Pacsin1/Ccl9/Ifi204/Tmem64/Hmox1/Ahi1",12
"GO:0048878","BP","GO:0048878","chemical homeostasis","10/74","1111/28905",0.000520518615185659,0.0166565956859411,0.0115307344448041,"Ckb/Gprc5b/Slc34a1/Ccr2/Errfi1/Tmem64/Ank/Lima1/Hmox1/Trpm2",10
"GO:0030097","BP","GO:0030097","hemopoiesis","10/74","1114/28905",0.000531541606955629,0.0167591941957775,0.0116017595326229,"Fcer1g/Bcl11a/Hba-a1/Ccr2/Pira6/Ccl9/Sptb/Ifi204/Tmem64/Trpm2",10
"GO:1902903","BP","GO:1902903","regulation of supramolecular fiber organization","6/74","398/28905",0.000552436424173878,0.0167694368870053,0.0116088501623515,"Gm14137/Sptb/Arhgef10/Mid1/Lima1/Tpx2",6
"GO:0030036","BP","GO:0030036","actin cytoskeleton organization","8/74","731/28905",0.000558026740560527,0.0167694368870053,0.0116088501623515,"Klhl41/Pacsin1/Frmd5/Gm14137/Sptb/Arhgef10/Lima1/Trpm2",8
"GO:0051179","BP","GO:0051179","localization","26/74","5383/28905",0.000569114564297819,0.0167694368870053,0.0116088501623515,"Lmtk2/Fcer1g/Cd209a/Hba-a1/Pid1/Ffar4/Slc34a1/Ccr2/Pacsin1/Osbpl6/Trim40/Errfi1/Trappc10/Slc44a4/Ank/Mid1/Lima1/Mrc1/Slc41a2/Slc15a2/Hmox1/Abcb9/Ahi1/Ttk/Trpm2/Gpr35",26
"GO:0035435","BP","GO:0035435","phosphate ion transmembrane transport","2/74","14/28905",0.000576781885225463,0.0167694368870053,0.0116088501623515,"Slc34a1/Ank",2
"GO:0044771","BP","GO:0044771","meiotic cell cycle phase transition","2/74","14/28905",0.000576781885225463,0.0167694368870053,0.0116088501623515,"Ccnb2/Ttk",2
"GO:0098771","BP","GO:0098771","inorganic ion homeostasis","7/74","560/28905",0.000578795862704475,0.0167694368870053,0.0116088501623515,"Ckb/Slc34a1/Ccr2/Tmem64/Ank/Hmox1/Trpm2",7
"GO:0001754","BP","GO:0001754","eye photoreceptor cell differentiation","3/74","65/28905",0.000627750233762461,0.0177091644892989,0.0122593882216769,"Rpgrip1/Samd11/Ahi1",3
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","3/74","65/28905",0.000627750233762461,0.0177091644892989,0.0122593882216769,"Ccl22/Ccr2/Ccl9",3
"GO:0002718","BP","GO:0002718","regulation of cytokine production involved in immune response","4/74","153/28905",0.00065122847924129,0.0181329072661471,0.0125527294016435,"Fcer1g/Gprc5b/Ccr2/Hmox1",4
"GO:1905517","BP","GO:1905517","macrophage migration","3/74","67/28905",0.000685950958695202,0.018661664159433,0.0129187679029853,"Ccr2/Cd200r1/Gpr35",3
"GO:0098657","BP","GO:0098657","import into cell","9/74","950/28905",0.000702853244378884,0.018661664159433,0.0129187679029853,"Fcer1g/Cd209a/Slc34a1/Ccr2/Pacsin1/Mrc1/Slc15a2/Ahi1/Trpm2",9
"GO:0042461","BP","GO:0042461","photoreceptor cell development","3/74","68/28905",0.000716296333142266,0.018661664159433,0.0129187679029853,"Rpgrip1/Samd11/Ahi1",3
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","4/74","157/28905",0.00071724190230344,0.018661664159433,0.0129187679029853,"Fcer1g/Ccr2/Cd300lb/Hmox1",4
"GO:0001816","BP","GO:0001816","cytokine production","9/74","953/28905",0.000718759642420837,0.018661664159433,0.0129187679029853,"Fcer1g/Ffar4/Gprc5b/Ccr2/Cd200r1/Sh2d1b1/Ifi204/Errfi1/Hmox1",9
"GO:0007059","BP","GO:0007059","chromosome segregation","6/74","419/28905",0.000722443155425809,0.018661664159433,0.0129187679029853,"Haus8/Arhgef10/Rec8/Tpx2/Ccnb2/Ttk",6
"GO:0002683","BP","GO:0002683","negative regulation of immune system process","7/74","583/28905",0.000733367849972888,0.0187183413135937,0.0129580033641826,"Fcer1g/Ccr2/Pira6/Cd200r1/Sh2d1b1/Ifi204/Hmox1",7
"GO:0061082","BP","GO:0061082","myeloid leukocyte cytokine production","3/74","69/28905",0.00074748428654567,0.0188541918865167,0.0130520476040792,"Fcer1g/Gprc5b/Hmox1",3
"GO:0016477","BP","GO:0016477","cell migration","12/74","1619/28905",0.000793917743005134,0.0197925539651512,0.0137016403627569,"Fcer1g/Ccl22/Itga5/Ccr2/Cd200r1/Ccl9/Frmd5/Errfi1/Lima1/Hmox1/Trpm2/Gpr35",12
"GO:0048522","BP","GO:0048522","positive regulation of cellular process","28/74","6141/28905",0.000815851286953152,0.0201055765428455,0.0139183341149903,"Fcer1g/Bcl11a/Ccl22/Mag/Itga5/Pid1/Ffar4/Gprc5b/Slc34a1/Ccr2/Pacsin1/Cd300lb/Ccl9/Frmd5/Gm14137/Sh2d1b1/Ifi204/Slc44a4/Tmem64/Arhgef10/Mid1/Dnph1/Mex3d/Hmox1/Tpx2/Ahi1/Trpm2/Gpr35",28
"GO:0002573","BP","GO:0002573","myeloid leukocyte differentiation","5/74","287/28905",0.000858355746393534,0.0209126672757697,0.0144770526604651,"Fcer1g/Pira6/Ccl9/Ifi204/Tmem64",5
"GO:0031269","BP","GO:0031269","pseudopodium assembly","2/74","18/28905",0.000963344000750676,0.0232068487371848,0.0160652281615429,"Klhl41/Gm14137",2
"GO:0044419","BP","GO:0044419","biological process involved in interspecies interaction between organisms","13/74","1907/28905",0.00102253773966397,0.0243591212648839,0.0168629030751602,"Fcer1g/Cd209a/Hba-a1/Ccl22/Cd300lb/Clec10a/Ccl9/Sh2d1b1/Clec4a1/Ifi204/Trim40/Mrc1/Slc15a2",13
"GO:0080134","BP","GO:0080134","regulation of response to stress","11/74","1443/28905",0.00106803699684938,0.0251634211125831,0.0174196895958082,"Fcer1g/Ffar4/Gprc5b/Ccr2/Cd200r1/Sh2d1b1/Ifi204/Errfi1/Mid1/Slc15a2/Trpm2",11
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response","4/74","176/28905",0.00109666850868709,0.0252494627364961,0.017479252974499,"Fcer1g/Gprc5b/Ccr2/Hmox1",4
"GO:0045597","BP","GO:0045597","positive regulation of cell differentiation","9/74","1013/28905",0.00110426480115867,0.0252494627364961,0.017479252974499,"Bcl11a/Mag/Ffar4/Gprc5b/Ccr2/Ccl9/Ifi204/Tmem64/Ahi1",9
"GO:0051494","BP","GO:0051494","negative regulation of cytoskeleton organization","4/74","177/28905",0.00111987182473316,0.0252494627364961,0.017479252974499,"Sptb/Mid1/Lima1/Tpx2",4
"GO:0045087","BP","GO:0045087","innate immune response","9/74","1016/28905",0.00112725071876334,0.0252494627364961,0.017479252974499,"Fcer1g/Ccl22/Ccl9/Sh2d1b1/Clec4a1/Ifi204/Trim40/Mrc1/Slc15a2",9
"GO:0030029","BP","GO:0030029","actin filament-based process","8/74","819/28905",0.00116320980410173,0.0252494627364961,0.017479252974499,"Klhl41/Pacsin1/Frmd5/Gm14137/Sptb/Arhgef10/Lima1/Trpm2",8
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization","4/74","179/28905",0.0011673088297816,0.0252494627364961,0.017479252974499,"Sptb/Mid1/Lima1/Tpx2",4
